,text,label
294,@VirginAmerica Results Handily Exceed Forecasts - @NYTimes http://t.co/gonmRwEM6I,neutral
295,"@VirginAmerica I applied for a position in @flyLAXairport ,and I was wondering if you guys received my application.",neutral
296,@VirginAmerica achieves a second year of profitability despite revenue pressure ... - @CAPA_Aviation http://t.co/zSuZTNAIJq,neutral
297,"@VirginAmerica gives positive outlook, but sees increased competition - @Reuters http://t.co/jEu7Od3eYJ",neutral
298,@VirginAmerica I'm trying to check into my 10:50AM CT flight tmm on the desktop website and it's not working (some sort of caching bug) SOS,negative
299,@VirginAmerica weather delays &gt; next few weeks ;) #JFK #BOS #DCA,neutral
300,@VirginAmerica @madbee95 check the website before you go to the airport!,neutral
301,@VirginAmerica Do you guys know your check-in links from emails are broken? http://t.co/2npXB6oBMr,negative
302,@VirginAmerica pilot says we expect a choppy landing in NYC due to some gusty winds w/a temperature of about 5 degrees &amp; w/the windchill -8,neutral
303,@VirginAmerica loved it. Can't wait for Monday's return flight... Mostly just to watch the inflight safety video again. #sorrynotsorry,positive
304,"@VirginAmerica lost my luggage 4 days ago on flight VX 112 from LAX to IAD &amp; I'm calling every day, no response.Please give me back my stuff",negative
305,@VirginAmerica The Flight Booking Problems section of your website seems to be broken on Chrome. Might wanna look into that.,negative
306,@VirginAmerica Hi! Just wanted to see if you have any new routes planned this year for Newark. Love flying you guys and hope to do so more!,positive
307,"@VirginAmerica I mean. Probably inappropriate while on board.. But, it's on!",positive
308,@VirginAmerica happy to spend the day together. Let's do this!,positive
309,@VirginAmerica is saving my sanity right now: http://t.co/ELtBOLjUl9,neutral
310,@VirginAmerica missed my flight. How does standby work?,neutral
311,.@VirginAmerica They were very understanding and helped me out.  Thx! #Comps,positive
312,@VirginAmerica brought it all the way across the country today I see http://t.co/TKaUyGcPmS,neutral
313,@VirginAmerica thank you! I absolutely will 😎,positive
314,@virginamerica Looks like a broken link for your assets https://t.co/OArDjjGrrD,negative
315,@VirginAmerica are you ready!? Let's say it together.. 'Noooo turbulence today!' 😘,neutral
316,@virginamerica the manage itinerary section of your website seems to be broken for me https://t.co/2pUJvCElNg,negative
317,"@VirginAmerica can't check in, your site looks like this every time it loads http://t.co/kAcY2AwDbW",negative
318,@VirginAmerica can u help this 👸 @FreyaBevan_Fund needs urgent treatment in🇺🇸2y old battling cancer could u help with flights 💗#freyasfund,neutral
319,@virginamerica may start service to Hawaii from #SanFrancisco this year http://t.co/yPo7nYpRZl #biztravel,neutral
320,@virginAmerica Other carriers are less than half price for a round trip fare. I am stunned. http://t.co/UKdjjijroW,negative
321,@VirginAmerica WTF is happening in PDX Late Flight March such that one way from SFO is ~$550?,negative
322,@VirginAmerica add DTW and I'm sold!,neutral
323,@VirginAmerica How about some free drinks on the flight back for the free promo?,positive
324,@VirginAmerica @SSal thanks!,positive
325,@VirginAmerica momma I made it! 😁😁😁,neutral
326,@VirginAmerica please contact me about portfolio left on flight VX 27 from JFK to SFO tonite seat 7AM. Need it returned. Call 914-329-0185.,neutral
327,@VirginAmerica help. I was On  Flight  27 from JKF tonight. seat 7C left portfolio. Need it back!!,neutral
328,@VirginAmerica @shrinerack Seattle bound. Wifey got me the duffle for vday. She's a keeper!!! Holla!!! http://t.co/JlOIbLnair,neutral
329,"@VirginAmerica my luggage is gone. I've filed my paperwork, promised a call/email. Still no resolution or response from central luggage.",negative
330,@VirginAmerica Debbie Baldwin gave a #rockstar performance of the safety demo this evening on VX919 #LAS2SFO #BestCrew #SheRocks,neutral
331,@VirginAmerica Thanks!,positive
332,@VirginAmerica thanks for taking care of @SuuperG on her flight!! #rockstars #travel,positive
333,@VirginAmerica Thanks for the lovely soft views! #travel #SAN to #SFO http://t.co/CnctL7G1ef,positive
334,@VirginAmerica I requested a mileage challenge for status several weeks ago online but haven't heard back. How do I get help with this?,negative
335,"@VirginAmerica Just trying to book tickets to NYC and facing super fun broken styling. Don't worry, I'll keep trying :)",negative
336,"@VirginAmerica Many Thanks for the Follow.
#ourprincess #freyasfund #USA #Bandie 
Looking for Any Help😍
💗🇬🇧💗🇺🇸💗
🎀🌏🎀 http://t.co/UJfS9Zi6kd",neutral
337,"@VirginAmerica Nice, Lofty View @flyLAXairport. #SilverStatus http://t.co/F4Tp0dAwbd",neutral
338,@VirginAmerica Applied for Status Match on Feb 1. Got confirmation email same day. Still no news though. You guys have dropped ball Late Flightly 😥,negative
339,@VirginAmerica is my new go to airline,neutral
340,"@VirginAmerica @VirginAtlantic @GMA @AmericanAir 
Can You Help #ourprincess in need of some help in #USA 
🎀🇬🇧🎀🇺🇸🎀 http://t.co/778AzTDaer",neutral
341,"@VirginAmerica I adore you, and am so looking forward to my flight to Austin in two weeks.",positive
342,@VirginAmerica I was so glad it was mentioned. I took my first virgin flight a few years back and it was a transformative experience.,positive
343,@VirginAmerica Flight Booking Problems flight to uphold my status match.  Do taxes on ticket count as earned status points?  #statusmatch #virginamerica,neutral
344,@VirginAmerica trying to check-in...but looks like your site is down?,negative
345,"@VirginAmerica spending my birthday night with you, DAL-DCA. Get me home!",negative
346,@VirginAmerica Sent a couple messages to the email you provided but to no avail. Will try again next year. Cheers.,negative
347,"@VirginAmerica first time flying Virgin, went to #SanFrancisco .Thanks for the smooth ride. Easily my new fav airline!",positive
348,"@VirginAmerica seriously, though. will there not be direct flights from SFO-FLL in may???",negative
349,@VirginAmerica It's fine. Already done with my purchase. But you should try it. Just go most of the way through then go back 3,negative
350,"@virginamerica not really the experience I was hoping 4, I ws forced 2 check in a small carry on, w/ nothing but empty cabin space on board",negative
351,"@VirginAmerica
wjere is our luggage #so slow at lax",negative
352,@VirginAmerica to jump into the #Dallas #Austin market http://t.co/SzR0pioA21,neutral
353,"@VirginAmerica I spoke with a representative that offered no solution, I am a loyal customer who flies on @VirginAtlantic as well",negative
354,@VirginAmerica I am deeply disappointed that your birthday promo was not applied to a trip I booked mere days before I received the email,negative
355,"@VirginAmerica what happened to direct flights from SFO-FLL? Looking in May, only see connecting #help #dontdothistome",negative
356,@virginamerica.. Can you help? Left my blazer in. Kooples jacket bag at 3rd row second seat from right gate 36 T3 lax.. Flight to sfo,neutral
357,@VirginAmerica partners with @Visa Checkout as mobile payment method to help boost mobile conversion rates #etailwest #payments #visa,neutral
358,"@VirginAmerica just promoting the product is all, had a problem with southwest and recommend noneother than the best! http://t.co/tFaNXBh1Cf",positive
359,"@VirginAmerica love you guys, but pls get some direct routes LAS to AUS!",positive
360,@VirginAmerica i would like help with some flights please.,neutral
361,Bruh “@VirginAmerica: @giannilee Turn down for what. #VXSafetyDance”,neutral
362,@VirginAmerica of course! I work for @VirginAtlantic and I'm obsessed with the entire Virgin family!!,positive
363,@VirginAmerica ok! first time flying with you tonight :),positive
364,@virginamerica Digging the swanky pink mood lighting during the flight from NYC to SFO.  Just needs a cabaret singer.  Think about it!,neutral
365,"@VirginAmerica Done, but I need the receipt ASAP. Could you please help? #150219-000114",neutral
366,"@VirginAmerica I have 2d and 3d embossed badges and patches superior to the ones you are currently using. 
http://t.co/3fq3XElbOn",negative
367,@VirginAmerica on VX399 from JFK to LA - dirty plane - not up to your standards.,negative
368,@VirginAmerica on flight VX399 headed to LA from JFK - dirtiest VA plane I have ever been on. Sad for a great airline.,negative
369,@VirginAmerica got it squared away. Someone picked up as soon as I tweeted. Should have tweeted sooner. 😉,positive
370,@VirginAmerica your Avis rental continue button doesn't work on your website to book car. Tried 4 times on phone.  This sucks!,negative
371,@VirginAmerica delayed to10.30!!,negative
372,@VirginAmerica currently in minute 10 of being on hold with cust. service. Do I need to do anything to add a lap child to my reservation?,negative
373,"@VirginAmerica Adds Pillows Instead of Lie-Flat Seats in First Class Arms Race 
http://t.co/SfjDuahx9Z by @skift",neutral
374,“@VirginAmerica: @KarinSLee Of course. Have fun celebrating!” Thanks! Happy Chinese New Year!,positive
375,@VirginAmerica  Flight Booking Problems last second flight for next week from SFO- to SAN any chance you want to gift me a promo code since I love you guys,positive
376,@VirginAmerica Comenity Bank is a joke!  Please change.  Nothing but constant problems with this bank,negative
377,"@VirginAmerica I just did, how can I DM? Do u have to also add me?",neutral
378,"@VirginAmerica For my Grandma Ella's 80th, she would &lt;3 a bday greeting from your flight crew! She was a stewardess for Eastern Airlines.",positive
379,@VirginAmerica Just bought tix for ATX - Dallas route - thanks for adding that! Love yr airline &amp; yr website is BEST transactional site EVER,positive
380,"@VirginAmerica Anytime, sugafly.",neutral
381,@VirginAmerica gave a credit for my Late Flight flight yesterday. Great service !!!! That's a Wow moment! Unexpected gesture!,positive
382,@VirginAmerica I need a receipt for a flight change. Can you send one?,neutral
383,"@VirginAmerica, I submitted a status match request a while back and still haven’t heard! I’m flying on Monday. Can you look / accelerate?",negative
384,@VirginAmerica had me at their safety video . . . http://t.co/CqMm7nuE9m  LOVED my first cross country flight. #livewelltraveled #sytycd,positive
385,@VirginAmerica that doesn't look to fat to me! It looks yummy!,positive
386,"@VirginAmerica CEO says #Southwest &amp; #jetblue have strayed from low cost model.
http://t.co/96Sctomh29",neutral
387,@VirginAmerica a brilliant brisk am in Boston in cue for vx363 http://t.co/rMZNIVGmg6,neutral
388,@VirginAmerica Atlantic ploughs a lone furrow in the #MiddleEast http://t.co/FVUdmh27pF @TheNationalUAE,neutral
389,@VirginAmerica Atlantic ploughs a lone furrow in the #MiddleEast http://t.co/DCoBoKN7EE @TheNationalUAE,neutral
390,@VirginAmerica Atlantic ploughs a lone furrow in the #MiddleEast http://t.co/vw4P4T4tLh @TheNationalUAE,neutral
391,@VirginAmerica omg omg😍😍 nonstop Dallas to Austin on virgin✨😱✈️,positive
